% Michal (michal.segalrozenhaimer@nasa.gov) emailed Yohei this file on June 5, 2013.
Col 1: Pixel number
Col 2: Scaled pixel number
Col 3: Wavelength as derived at GSFC [nm]
Col 4: Wavelength from manufacturer [nm]
134 -1.286 279.821 279.730 0.279821 2.877 
135 -1.283 280.628 280.540 0.280628 2.846 
136 -1.279 281.435 281.350 0.281435 2.816 
137 -1.276 282.243 282.160 0.282243 2.786 
138 -1.273 283.050 282.970 0.283050 2.756 
139 -1.269 283.857 283.780 0.283857 2.727 
140 -1.266 284.664 284.590 0.284664 2.699 
141 -1.263 285.471 285.400 0.285471 2.671 
142 -1.259 286.279 286.210 0.286279 2.644 
143 -1.256 287.086 287.020 0.287086 2.618 
144 -1.253 287.893 287.830 0.287893 2.592 
145 -1.249 288.701 288.640 0.288701 2.566 
146 -1.246 289.508 289.450 0.289508 2.541 
147 -1.243 290.316 290.260 0.290316 2.517 
148 -1.240 291.123 291.070 0.291123 2.493 
149 -1.236 291.930 291.880 0.291930 2.470 
150 -1.233 292.738 292.690 0.292738 2.447 
151 -1.230 293.545 293.500 0.293545 2.425 
152 -1.226 294.353 294.310 0.294353 2.403 
153 -1.223 295.161 295.120 0.295161 2.382 
154 -1.220 295.968 295.930 0.295968 2.361 
155 -1.216 296.776 296.740 0.296776 2.341 
156 -1.213 297.583 297.550 0.297583 2.321 
157 -1.210 298.391 298.360 0.298391 2.302 
158 -1.206 299.199 299.170 0.299199 2.283 
159 -1.203 300.006 299.980 0.300006 2.265 
160 -1.200 300.814 300.790 0.300814 2.247 
161 -1.196 301.622 301.600 0.301622 2.229 
162 -1.193 302.430 302.410 0.302430 2.213 
163 -1.190 303.237 303.220 0.303237 2.196 
164 -1.186 304.045 304.030 0.304045 2.180 
165 -1.183 304.853 304.840 0.304853 2.165 
166 -1.180 305.661 305.650 0.305661 2.149 
167 -1.177 306.469 306.460 0.306469 2.135 
168 -1.173 307.276 307.270 0.307276 2.121 
169 -1.170 308.084 308.080 0.308084 2.107 
170 -1.167 308.892 308.890 0.308892 2.093 
171 -1.163 309.700 309.700 0.309700 2.080 
172 -1.160 310.508 310.510 0.310508 2.068 
173 -1.157 311.316 311.320 0.311316 2.056 
174 -1.153 312.124 312.130 0.312124 2.044 
175 -1.150 312.932 312.940 0.312932 2.033 
176 -1.147 313.740 313.750 0.313740 2.022 
177 -1.143 314.548 314.560 0.314548 2.011 
178 -1.140 315.355 315.370 0.315355 2.001 
179 -1.137 316.163 316.180 0.316163 1.991 
180 -1.133 316.971 316.980 0.316971 1.982 
181 -1.130 317.779 317.790 0.317779 1.973 
182 -1.127 318.587 318.600 0.318587 1.964 
183 -1.124 319.395 319.410 0.319395 1.956 
184 -1.120 320.203 320.220 0.320203 1.948 
185 -1.117 321.011 321.030 0.321011 1.941 
186 -1.114 321.819 321.840 0.321819 1.933 
187 -1.110 322.627 322.650 0.322627 1.927 
188 -1.107 323.435 323.460 0.323435 1.920 
189 -1.104 324.243 324.270 0.324243 1.914 
190 -1.100 325.051 325.080 0.325051 1.908 
191 -1.097 325.859 325.890 0.325859 1.903 
192 -1.094 326.667 326.700 0.326667 1.898 
193 -1.090 327.475 327.510 0.327475 1.893 
194 -1.087 328.283 328.310 0.328283 1.888 
195 -1.084 329.091 329.120 0.329091 1.884 
196 -1.080 329.899 329.930 0.329899 1.880 
197 -1.077 330.707 330.740 0.330707 1.877 
198 -1.074 331.515 331.550 0.331515 1.874 
199 -1.070 332.323 332.360 0.332323 1.871 
200 -1.067 333.131 333.170 0.333131 1.868 
201 -1.064 333.939 333.980 0.333939 1.866 
202 -1.061 334.747 334.790 0.334747 1.864 
203 -1.057 335.555 335.600 0.335555 1.862 
204 -1.054 336.363 336.400 0.336363 1.860 
205 -1.051 337.171 337.210 0.337171 1.859 
206 -1.047 337.979 338.020 0.337979 1.858 
207 -1.044 338.787 338.830 0.338787 1.858 
208 -1.041 339.595 339.640 0.339595 1.857 
209 -1.037 340.403 340.450 0.340403 1.857 
210 -1.034 341.211 341.260 0.341211 1.857 
211 -1.031 342.019 342.070 0.342019 1.858 
212 -1.027 342.827 342.870 0.342827 1.858 
213 -1.024 343.635 343.680 0.343635 1.859 
214 -1.021 344.443 344.490 0.344443 1.860 
215 -1.017 345.251 345.300 0.345251 1.862 
216 -1.014 346.058 346.110 0.346058 1.863 
217 -1.011 346.866 346.920 0.346866 1.865 
218 -1.008 347.674 347.730 0.347674 1.867 
219 -1.004 348.482 348.530 0.348482 1.870 
220 -1.001 349.290 349.340 0.349290 1.872 
221 -0.998 350.098 350.150 0.350098 1.875 
222 -0.994 350.905 350.960 0.350905 1.878 
223 -0.991 351.713 351.770 0.351713 1.881 
224 -0.988 352.521 352.580 0.352521 1.884 
225 -0.984 353.329 353.390 0.353329 1.888 
226 -0.981 354.137 354.190 0.354137 1.892 
227 -0.978 354.944 355.000 0.354944 1.896 
228 -0.974 355.752 355.810 0.355752 1.900 
229 -0.971 356.560 356.620 0.356560 1.904 
230 -0.968 357.368 357.430 0.357368 1.909 
231 -0.964 358.175 358.240 0.358175 1.914 
232 -0.961 358.983 359.040 0.358983 1.919 
233 -0.958 359.791 359.850 0.359791 1.924 
234 -0.954 360.598 360.660 0.360598 1.929 
235 -0.951 361.406 361.470 0.361406 1.935 
236 -0.948 362.214 362.280 0.362214 1.940 
237 -0.945 363.021 363.080 0.363021 1.946 
238 -0.941 363.829 363.890 0.363829 1.952 
239 -0.938 364.636 364.700 0.364636 1.958 
240 -0.935 365.444 365.510 0.365444 1.965 
241 -0.931 366.251 366.320 0.366251 1.971 
242 -0.928 367.059 367.120 0.367059 1.978 
243 -0.925 367.866 367.930 0.367866 1.985 
244 -0.921 368.674 368.740 0.368674 1.992 
245 -0.918 369.481 369.550 0.369481 1.999 
246 -0.915 370.289 370.360 0.370289 2.006 
247 -0.911 371.096 371.160 0.371096 2.013 
248 -0.908 371.903 371.970 0.371903 2.021 
249 -0.905 372.711 372.780 0.372711 2.028 
250 -0.901 373.518 373.590 0.373518 2.036 
251 -0.898 374.325 374.390 0.374325 2.044 
252 -0.895 375.133 375.200 0.375133 2.052 
253 -0.892 375.940 376.010 0.375940 2.060 
254 -0.888 376.747 376.820 0.376747 2.068 
255 -0.885 377.555 377.630 0.377555 2.077 
256 -0.882 378.362 378.430 0.378362 2.085 
257 -0.878 379.169 379.240 0.379169 2.094 
258 -0.875 379.976 380.050 0.379976 2.103 
259 -0.872 380.783 380.860 0.380783 2.111 
260 -0.868 381.590 381.660 0.381590 2.120 
261 -0.865 382.397 382.470 0.382397 2.129 
262 -0.862 383.205 383.280 0.383205 2.138 
263 -0.858 384.012 384.080 0.384012 2.148 
264 -0.855 384.819 384.890 0.384819 2.157 
265 -0.852 385.626 385.700 0.385626 2.166 
266 -0.848 386.433 386.510 0.386433 2.176 
267 -0.845 387.240 387.310 0.387240 2.185 
268 -0.842 388.046 388.120 0.388046 2.195 
269 -0.838 388.853 388.930 0.388853 2.205 
270 -0.835 389.660 389.740 0.389660 2.214 
271 -0.832 390.467 390.540 0.390467 2.224 
272 -0.829 391.274 391.350 0.391274 2.234 
273 -0.825 392.081 392.160 0.392081 2.244 
274 -0.822 392.887 392.960 0.392887 2.254 
275 -0.819 393.694 393.770 0.393694 2.264 
276 -0.815 394.501 394.580 0.394501 2.274 
277 -0.812 395.308 395.380 0.395308 2.285 
278 -0.809 396.114 396.190 0.396114 2.295 
279 -0.805 396.921 397.000 0.396921 2.305 
280 -0.802 397.727 397.810 0.397727 2.316 
281 -0.799 398.534 398.610 0.398534 2.326 
282 -0.795 399.340 399.420 0.399340 2.337 
283 -0.792 400.147 400.230 0.400147 2.347 
284 -0.789 400.953 401.030 0.400953 2.358 
285 -0.785 401.760 401.840 0.401760 2.369 
286 -0.782 402.566 402.650 0.402566 2.379 
287 -0.779 403.373 403.450 0.403373 2.390 
288 -0.776 404.179 404.260 0.404179 2.401 
289 -0.772 404.985 405.070 0.404985 2.412 
290 -0.769 405.792 405.870 0.405792 2.423 
291 -0.766 406.598 406.680 0.406598 2.433 
292 -0.762 407.404 407.490 0.407404 2.444 
293 -0.759 408.210 408.290 0.408210 2.455 
294 -0.756 409.017 409.100 0.409017 2.466 
295 -0.752 409.823 409.900 0.409823 2.477 
296 -0.749 410.629 410.710 0.410629 2.488 
297 -0.746 411.435 411.520 0.411435 2.499 
298 -0.742 412.241 412.320 0.412241 2.510 
299 -0.739 413.047 413.130 0.413047 2.521 
300 -0.736 413.853 413.940 0.413853 2.532 
301 -0.732 414.659 414.740 0.414659 2.543 
302 -0.729 415.465 415.550 0.415465 2.554 
303 -0.726 416.271 416.350 0.416271 2.565 
304 -0.722 417.076 417.160 0.417076 2.576 
305 -0.719 417.882 417.970 0.417882 2.588 
306 -0.716 418.688 418.770 0.418688 2.599 
307 -0.713 419.494 419.580 0.419494 2.610 
308 -0.709 420.300 420.380 0.420300 2.621 
309 -0.706 421.105 421.190 0.421105 2.632 
310 -0.703 421.911 422.000 0.421911 2.643 
311 -0.699 422.717 422.800 0.422717 2.654 
312 -0.696 423.522 423.610 0.423522 2.665 
313 -0.693 424.328 424.410 0.424328 2.676 
314 -0.689 425.133 425.220 0.425133 2.687 
315 -0.686 425.939 426.030 0.425939 2.698 
316 -0.683 426.744 426.830 0.426744 2.709 
317 -0.679 427.549 427.640 0.427549 2.720 
318 -0.676 428.355 428.440 0.428355 2.731 
319 -0.673 429.160 429.250 0.429160 2.742 
320 -0.669 429.965 430.050 0.429965 2.753 
321 -0.666 430.771 430.860 0.430771 2.764 
322 -0.663 431.576 431.660 0.431576 2.775 
323 -0.660 432.381 432.470 0.432381 2.786 
324 -0.656 433.186 433.280 0.433186 2.796 
325 -0.653 433.991 434.080 0.433991 2.807 
326 -0.650 434.797 434.890 0.434797 2.818 
327 -0.646 435.602 435.690 0.435602 2.829 
328 -0.643 436.407 436.500 0.436407 2.839 
329 -0.640 437.212 437.300 0.437212 2.850 
330 -0.636 438.017 438.110 0.438017 2.861 
331 -0.633 438.821 438.910 0.438821 2.871 
332 -0.630 439.626 439.720 0.439626 2.882 
333 -0.626 440.431 440.520 0.440431 2.892 
334 -0.623 441.236 441.330 0.441236 2.903 
335 -0.620 442.041 442.130 0.442041 2.913 
336 -0.616 442.845 442.940 0.442845 2.924 
337 -0.613 443.650 443.740 0.443650 2.934 
338 -0.610 444.455 444.550 0.444455 2.944 
339 -0.606 445.259 445.350 0.445259 2.954 
340 -0.603 446.064 446.160 0.446064 2.965 
341 -0.600 446.868 446.960 0.446868 2.975 
342 -0.597 447.673 447.770 0.447673 2.985 
343 -0.593 448.477 448.570 0.448477 2.995 
344 -0.590 449.282 449.380 0.449282 3.005 
345 -0.587 450.086 450.180 0.450086 3.015 
346 -0.583 450.891 450.990 0.450891 3.025 
347 -0.580 451.695 451.790 0.451695 3.034 
348 -0.577 452.499 452.600 0.452499 3.044 
349 -0.573 453.303 453.400 0.453303 3.054 
350 -0.570 454.108 454.200 0.454108 3.063 
351 -0.567 454.912 455.010 0.454912 3.073 
352 -0.563 455.716 455.810 0.455716 3.082 
353 -0.560 456.520 456.620 0.456520 3.092 
354 -0.557 457.324 457.420 0.457324 3.101 
355 -0.553 458.128 458.230 0.458128 3.111 
356 -0.550 458.932 459.030 0.458932 3.120 
357 -0.547 459.736 459.830 0.459736 3.129 
358 -0.544 460.540 460.640 0.460540 3.138 
359 -0.540 461.344 461.440 0.461344 3.147 
360 -0.537 462.147 462.250 0.462147 3.156 
361 -0.534 462.951 463.050 0.462951 3.165 
362 -0.530 463.755 463.860 0.463755 3.174 
363 -0.527 464.559 464.660 0.464559 3.183 
364 -0.524 465.362 465.460 0.465362 3.191 
365 -0.520 466.166 466.270 0.466166 3.200 
366 -0.517 466.969 467.070 0.466969 3.208 
367 -0.514 467.773 467.870 0.467773 3.217 
368 -0.510 468.576 468.680 0.468576 3.225 
369 -0.507 469.380 469.480 0.469380 3.233 
370 -0.504 470.183 470.290 0.470183 3.242 
371 -0.500 470.987 471.090 0.470987 3.250 
372 -0.497 471.790 471.890 0.471790 3.258 
373 -0.494 472.593 472.700 0.472593 3.266 
374 -0.490 473.396 473.500 0.473396 3.274 
375 -0.487 474.200 474.300 0.474200 3.282 
376 -0.484 475.003 475.110 0.475003 3.289 
377 -0.481 475.806 475.910 0.475806 3.297 
378 -0.477 476.609 476.710 0.476609 3.304 
379 -0.474 477.412 477.520 0.477412 3.312 
380 -0.471 478.215 478.320 0.478215 3.319 
381 -0.467 479.018 479.120 0.479018 3.327 
382 -0.464 479.821 479.930 0.479821 3.334 
383 -0.461 480.624 480.730 0.480624 3.341 
384 -0.457 481.427 481.530 0.481427 3.348 
385 -0.454 482.229 482.340 0.482229 3.355 
386 -0.451 483.032 483.140 0.483032 3.362 
387 -0.447 483.835 483.940 0.483835 3.368 
388 -0.444 484.638 484.750 0.484638 3.375 
389 -0.441 485.440 485.550 0.485440 3.382 
390 -0.437 486.243 486.350 0.486243 3.388 
391 -0.434 487.045 487.160 0.487045 3.395 
392 -0.431 487.848 487.960 0.487848 3.401 
393 -0.428 488.650 488.760 0.488650 3.407 
394 -0.424 489.453 489.560 0.489453 3.413 
395 -0.421 490.255 490.370 0.490255 3.419 
396 -0.418 491.057 491.170 0.491057 3.425 
397 -0.414 491.860 491.970 0.491860 3.431 
398 -0.411 492.662 492.770 0.492662 3.437 
399 -0.408 493.464 493.580 0.493464 3.442 
400 -0.404 494.266 494.380 0.494266 3.448 
401 -0.401 495.068 495.180 0.495068 3.453 
402 -0.398 495.871 495.980 0.495871 3.459 
403 -0.394 496.673 496.790 0.496673 3.464 
404 -0.391 497.475 497.590 0.497475 3.469 
405 -0.388 498.277 498.390 0.498277 3.474 
406 -0.384 499.079 499.190 0.499079 3.479 
407 -0.381 499.880 500.000 0.499880 3.484 
408 -0.378 500.682 500.800 0.500682 3.489 
409 -0.375 501.484 501.600 0.501484 3.493 
410 -0.371 502.286 502.400 0.502286 3.498 
411 -0.368 503.087 503.200 0.503087 3.502 
412 -0.365 503.889 504.010 0.503889 3.507 
413 -0.361 504.691 504.810 0.504691 3.511 
414 -0.358 505.492 505.610 0.505492 3.515 
415 -0.355 506.294 506.410 0.506294 3.519 
416 -0.351 507.095 507.210 0.507095 3.523 
417 -0.348 507.897 508.020 0.507897 3.527 
418 -0.345 508.698 508.820 0.508698 3.531 
419 -0.341 509.500 509.620 0.509500 3.535 
420 -0.338 510.301 510.420 0.510301 3.538 
421 -0.335 511.102 511.220 0.511102 3.542 
422 -0.331 511.903 512.020 0.511903 3.545 
423 -0.328 512.705 512.830 0.512705 3.548 
424 -0.325 513.506 513.630 0.513506 3.551 
425 -0.321 514.307 514.430 0.514307 3.554 
426 -0.318 515.108 515.230 0.515108 3.557 
427 -0.315 515.909 516.030 0.515909 3.560 
428 -0.312 516.710 516.830 0.516710 3.563 
429 -0.308 517.511 517.630 0.517511 3.566 
430 -0.305 518.312 518.440 0.518312 3.568 
431 -0.302 519.113 519.240 0.519113 3.571 
432 -0.298 519.913 520.040 0.519913 3.573 
433 -0.295 520.714 520.840 0.520714 3.575 
434 -0.292 521.515 521.640 0.521515 3.577 
435 -0.288 522.316 522.440 0.522316 3.579 
436 -0.285 523.116 523.240 0.523116 3.581 
437 -0.282 523.917 524.040 0.523917 3.583 
438 -0.278 524.717 524.840 0.524717 3.585 
439 -0.275 525.518 525.640 0.525518 3.586 
440 -0.272 526.318 526.450 0.526318 3.588 
441 -0.268 527.119 527.250 0.527119 3.589 
442 -0.265 527.919 528.050 0.527919 3.591 
443 -0.262 528.719 528.850 0.528719 3.592 
444 -0.259 529.520 529.650 0.529520 3.593 
445 -0.255 530.320 530.450 0.530320 3.594 
446 -0.252 531.120 531.250 0.531120 3.595 
447 -0.249 531.920 532.050 0.531920 3.596 
448 -0.245 532.720 532.850 0.532720 3.596 
449 -0.242 533.520 533.650 0.533520 3.597 
450 -0.239 534.321 534.450 0.534321 3.597 
451 -0.235 535.120 535.250 0.535120 3.598 
452 -0.232 535.920 536.050 0.535920 3.598 
453 -0.229 536.720 536.850 0.536720 3.598 
454 -0.225 537.520 537.650 0.537520 3.598 
455 -0.222 538.320 538.450 0.538320 3.598 
456 -0.219 539.120 539.250 0.539120 3.598 
457 -0.215 539.919 540.050 0.539919 3.598 
458 -0.212 540.719 540.850 0.540719 3.598 
459 -0.209 541.519 541.650 0.541519 3.597 
460 -0.205 542.318 542.450 0.542318 3.597 
461 -0.202 543.118 543.250 0.543118 3.596 
462 -0.199 543.917 544.050 0.543917 3.596 
463 -0.196 544.717 544.850 0.544717 3.595 
464 -0.192 545.516 545.650 0.545516 3.594 
465 -0.189 546.315 546.450 0.546315 3.593 
466 -0.186 547.115 547.250 0.547115 3.592 
467 -0.182 547.914 548.050 0.547914 3.591 
468 -0.179 548.713 548.850 0.548713 3.589 
469 -0.176 549.512 549.650 0.549512 3.588 
470 -0.172 550.312 550.450 0.550312 3.586 
471 -0.169 551.111 551.250 0.551111 3.585 
472 -0.166 551.910 552.050 0.551910 3.583 
473 -0.162 552.709 552.840 0.552709 3.581 
474 -0.159 553.508 553.640 0.553508 3.579 
475 -0.156 554.307 554.440 0.554307 3.578 
476 -0.152 555.105 555.240 0.555105 3.575 
477 -0.149 555.904 556.040 0.555904 3.573 
478 -0.146 556.703 556.840 0.556703 3.571 
479 -0.143 557.502 557.640 0.557502 3.569 
480 -0.139 558.300 558.440 0.558300 3.566 
481 -0.136 559.099 559.240 0.559099 3.564 
482 -0.133 559.898 560.040 0.559898 3.561 
483 -0.129 560.696 560.830 0.560696 3.558 
484 -0.126 561.495 561.630 0.561495 3.556 
485 -0.123 562.293 562.430 0.562293 3.553 
486 -0.119 563.092 563.230 0.563092 3.550 
487 -0.116 563.890 564.030 0.563890 3.547 
488 -0.113 564.688 564.830 0.564688 3.544 
489 -0.109 565.487 565.630 0.565487 3.540 
490 -0.106 566.285 566.420 0.566285 3.537 
491 -0.103 567.083 567.220 0.567083 3.534 
492 -0.099 567.881 568.020 0.567881 3.530 
493 -0.096 568.679 568.820 0.568679 3.527 
494 -0.093 569.477 569.620 0.569477 3.523 
495 -0.089 570.275 570.420 0.570275 3.519 
496 -0.086 571.073 571.210 0.571073 3.515 
497 -0.083 571.871 572.010 0.571871 3.511 
498 -0.080 572.669 572.810 0.572669 3.507 
499 -0.076 573.467 573.610 0.573467 3.503 
500 -0.073 574.264 574.410 0.574264 3.499 
501 -0.070 575.062 575.200 0.575062 3.495 
502 -0.066 575.860 576.000 0.575860 3.490 
503 -0.063 576.657 576.800 0.576657 3.486 
504 -0.060 577.455 577.600 0.577455 3.481 
505 -0.056 578.253 578.390 0.578253 3.477 
506 -0.053 579.050 579.190 0.579050 3.472 
507 -0.050 579.848 579.990 0.579848 3.467 
508 -0.046 580.645 580.790 0.580645 3.463 
509 -0.043 581.442 581.580 0.581442 3.458 
510 -0.040 582.240 582.380 0.582240 3.453 
511 -0.036 583.037 583.180 0.583037 3.448 
512 -0.033 583.834 583.980 0.583834 3.443 
513 -0.030 584.631 584.770 0.584631 3.437 
514 -0.027 585.428 585.570 0.585428 3.432 
515 -0.023 586.225 586.370 0.586225 3.427 
516 -0.020 587.022 587.160 0.587022 3.421 
517 -0.017 587.819 587.960 0.587819 3.416 
518 -0.013 588.616 588.760 0.588616 3.410 
519 -0.010 589.413 589.550 0.589413 3.405 
520 -0.007 590.210 590.350 0.590210 3.399 
521 -0.003 591.007 591.150 0.591007 3.393 
522 0.000 591.803 591.950 0.591804 3.387 
523 0.003 592.600 592.740 0.592600 3.381 
524 0.007 593.397 593.540 0.593397 3.375 
525 0.010 594.193 594.330 0.594193 3.369 
526 0.013 594.990 595.130 0.594990 3.363 
527 0.017 595.786 595.930 0.595786 3.357 
528 0.020 596.583 596.720 0.596583 3.351 
529 0.023 597.379 597.520 0.597379 3.344 
530 0.027 598.176 598.320 0.598176 3.338 
531 0.030 598.972 599.110 0.598972 3.331 
532 0.033 599.768 599.910 0.599768 3.325 
533 0.036 600.564 600.710 0.600564 3.318 
534 0.040 601.361 601.500 0.601361 3.312 
535 0.043 602.157 602.300 0.602157 3.305 
536 0.046 602.953 603.090 0.602953 3.298 
537 0.050 603.749 603.890 0.603749 3.291 
538 0.053 604.545 604.690 0.604545 3.285 
539 0.056 605.341 605.480 0.605341 3.278 
540 0.060 606.137 606.280 0.606137 3.271 
541 0.063 606.932 607.070 0.606932 3.264 
542 0.066 607.728 607.870 0.607728 3.257 
543 0.070 608.524 608.660 0.608524 3.249 
544 0.073 609.320 609.460 0.609320 3.242 
545 0.076 610.115 610.250 0.610115 3.235 
546 0.080 610.911 611.050 0.610911 3.228 
547 0.083 611.706 611.850 0.611706 3.220 
548 0.086 612.502 612.640 0.612502 3.213 
549 0.089 613.297 613.440 0.613297 3.205 
550 0.093 614.093 614.230 0.614093 3.198 
551 0.096 614.888 615.030 0.614888 3.190 
